0105	0106	1984	0120	0123	0124	0121	0112	0108	0110	0114	0115	0116	0117	0113	0118	0119
211124	091104	Erdos Miller	48	121	83	1348.62	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	23.76	23.76
211124	091106	Erdos Miller	64	119	93	1422.38	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	31.93	31.93
211124	091108	Erdos Miller	84	120	117	1587.05	30.40	1.00	1.00	38.94	38.94	0.00	0.00	0.00	41.95	41.95
211124	091110	Erdos Miller	88	120	107	1517.05	30.39	1.01	1.01	34.85	34.85	4.09	4.09	2.86	44.22	44.22
211124	091112	Erdos Miller	91	120	74	1302.29	30.39	1.01	1.01	38.65	38.65	0.29	0.29	2.43	45.69	45.69
211124	091114	Erdos Miller	90	119	58	1179.90	30.39	1.01	1.01	38.92	38.92	0.02	0.02	2.07	44.98	44.98
211124	091116	Erdos Miller	92	118	76	1284.83	30.39	1.01	1.01	38.94	38.94	0.00	0.00	1.75	45.76	45.76
211124	091118	Erdos Miller	87	121	83	1359.67	30.39	1.01	1.01	38.94	38.94	0.00	0.00	1.48	43.74	43.74
211124	091120	Erdos Miller	90	119	75	1291.77	30.39	1.01	1.01	38.94	38.94	0.00	0.00	1.27	45.01	45.01
211124	091122	Erdos Miller	92	121	95	1443.42	30.39	1.01	1.01	38.94	38.94	0.00	0.00	1.07	45.87	45.87
211124	091124	Erdos Miller	89	120	99	1467.43	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.91	44.73	44.73
211124	091126	Erdos Miller	91	120	101	1476.25	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.77	45.35	45.35
211124	091128	Erdos Miller	89	119	79	1326.26	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.66	44.53	44.53
211124	091130	Erdos Miller	89	123	83	1377.05	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.56	44.43	44.43
211124	091132	Erdos Miller	87	119	80	1320.96	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.48	43.29	43.29
211124	091134	Erdos Miller	88	119	86	1374.06	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.40	44.04	44.04
211124	091136	Erdos Miller	89	119	75	1298.77	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.34	44.61	44.61
211124	091138	Erdos Miller	90	119	78	1303.62	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.29	45.04	45.04
211124	091140	Erdos Miller	90	119	72	1264.87	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.25	45.02	45.02
211124	091142	Erdos Miller	91	120	70	1272.32	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.21	45.47	45.47
211124	091144	Erdos Miller	91	120	73	1297.21	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.18	45.50	45.50
211124	091146	Erdos Miller	87	119	42	1068.16	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.15	43.46	43.46
211124	091148	Erdos Miller	88	119	44	1091.64	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.13	44.01	44.01
211124	091150	Erdos Miller	88	119	54	1160.51	30.39	1.01	1.01	38.94	38.94	0.00	0.00	0.11	44.02	44.02
